Business_as_usual_2050	moderate_2050	extensive_2050	Business_as_usual_2099	moderate_2099	extensive_2099
0.23832395	0.446329211	0.085294854	0.815843497	0.182953585	-0.412162262
-0.328146395	-0.262435222	0.397145155	1.335032543	-0.366219321	-0.1151528
0.808882703	0.180277827	0.036748327	0.909312487	-0.276168003	0.053648843
0.227604398	0.261431324	0.525535	1.035773047	-0.104848967	-0.134744214
0.180797928	0.159293783	0.229673403	1.461441702	0.355163996	0.204882517
0.149261745	-0.366762786	0.04722481	-0.314779959	-0.309570774	0.264104244
-0.482122535	0.299299184	0.003982207	0.491937844	0.495177467	0.394459203
0.682212793	-0.314298748	0.486172938	1.057223356	-0.028159901	0.432385549
0.728989219	0.065549097	0.188785193	0.388643228	0.33366534	0.454383084
0.595970118	-0.401913374	0.040093833	1.272121692	0.76793981	0.212824634
0.668915455	0.105914775	0.273114218	0.121549426	0.270843138	-0.23277633
-0.160410437	0.14319444	0.288084439	0.13440529	-0.233009626	0.036708396
-0.437954388	0.001805371	0.08306637	0.618279797	0.748338953	-0.170164497
0.179959222	0.393864121	0.085122886	1.111174209	0.79136837	0.45455887
0.168649308	-0.370221963	0.296376594	0.99320599	0.578200982	0.25484376
0.59066528	0.398899521	0.245172743	0.435883975	-0.290746556	0.51118069
-0.090636419	-0.063127301	0.46099885	0.940053043	-0.233717998	0.050842636
0.19400277	0.146832705	0.48540164	-0.266202298	-0.090715561	0.173465466
0.858858292	-0.216208104	0.133754395	1.138505166	0.629153901	-0.327760006
0.09534694	-0.022331745	0.356373512	-0.31356262	-0.359110346	-0.358618156
0.748250754	0.169891512	0.453033922	0.562780495	0.349251531	-0.261303028
0.862598344	-0.208742688	0.341340362	0.687143044	-0.276447869	-0.231092913
0.278197819	-0.138014383	0.240292676	1.487099385	0.570243711	0.366071309
0.608751243	-0.340807784	0.300364059	0.095838575	0.315696187	0.536129923
0.342086321	0.323561131	0.074913318	0.774992084	0.342367871	-0.281944697
-0.04132447	-0.389928718	0.25004541	0.647900042	0.296384328	-0.125514385
0.093291352	0.273677942	0.496454852	1.412912725	0.295857496	-0.356058328
0.7830029	-0.37701414	0.38168673	0.574346465	-0.159281084	-0.195484052
0.017538489	0.051295709	0.151027145	1.48666183	0.800834204	0.417179088
0.509849073	-0.188677546	0.127801601	0.691398232	0.745939301	0.259508048
0.21403365	0.295950477	0.124546117	1.08044329	-0.123660564	-0.023098247
0.167476713	-0.393614355	0.294061356	0.120511922	0.296124954	0.145544273
0.036222237	0.216179728	0.407344605	0.557592928	0.626682733	-0.076530805
0.378949944	-0.284596521	0.304385281	0.800158777	-0.315492717	0.435975079
-0.391501831	0.308235845	0.110677679	0.786801704	-0.185689594	0.425302517
0.832113591	-0.362238442	0.412991134	0.988148168	0.733694306	0.464571331
0.659510168	0.001064108	0.251863978	0.851123116	0.190347409	-0.442986953
-0.506615201	0.096050197	0.123753465	1.335698451	0.373405192	0.435768739
-0.18388011	-0.057533825	0.012898659	-0.392776665	-0.136278577	0.449043567
-0.318275884	0.134129649	0.30035008	0.646207044	0.233304825	0.243543363
0.384075469	0.411293196	0.287347665	1.317974284	-0.083723924	0.225805412
0.112886572	-0.049987335	0.127956194	1.107854183	-0.192949097	0.312332398
-0.367124933	-0.166620868	0.363835706	0.879454837	0.320766795	0.610281127
-0.242029082	0.334059741	0.219321516	0.041590412	0.095896936	-0.125172017
-0.230721262	-0.276645603	0.386539848	0.263504061	-0.47484344	0.34209006
0.353908076	-0.208408416	0.204140311	1.423539409	-0.110038752	0.579750704
0.493641769	-0.270829912	0.405798594	0.500566254	0.76208768	0.402748061
-0.46519982	0.057901322	0.350038399	0.409501541	-0.118623744	-0.017204483
0.684173376	0.266668824	0.427939412	0.074094695	0.089214849	-0.448871173
-0.378259666	0.111659129	0.323954376	0.575801656	-0.398937831	0.622004107
0.726328067	-0.428123924	0.024707207	0.653940935	-0.03287003	0.011537887
0.477062961	-0.040276109	0.493140678	-0.164379401	0.610700673	0.386319007
0.610211871	0.260886552	0.363572658	0.253462073	-0.037553413	0.248491788
0.141902457	0.241128487	0.081873312	-0.217447758	-0.26075991	0.196647705
0.446422241	-0.433013495	0.378934813	0.26484057	0.339488921	0.54969207
0.212708107	0.411989906	0.08731134	0.226168933	0.371763703	-0.146494297
0.301639203	0.231194571	0.227798613	0.267730467	-0.062966555	0.228553733
-0.035857764	-0.07386635	0.497982846	0.014141904	-0.500164457	-0.212241587
0.262717923	0.476761534	0.303145386	1.398767199	-0.043219899	0.204829492
-0.572560539	0.165296759	0.177666079	0.309563224	0.765017563	-0.401123991
-0.49201301	0.120294391	0.21464998	1.29480592	0.192011701	0.054990662
0.22120936	-0.068881187	0.322090781	-0.383548647	-0.284325151	-0.241072255
-0.031145431	0.118686737	0.309915717	0.077040855	-0.035540066	-0.314035459
0.697050393	0.059417141	0.140085933	0.039035265	0.74420695	0.247847194
0.763221467	0.40070564	0.213649878	-0.410047106	0.733940687	-0.450703933
0.593011329	-0.072089623	0.44186565	-0.27940318	-0.164225918	0.358589299
0.705796867	-0.159154775	0.216430461	0.529155801	-0.252008338	0.495033485
0.323658397	-0.167216155	0.526642244	-0.191568391	0.245847159	0.509376445
0.260053073	-0.413342675	0.4092924	1.144717887	-0.299290934	-0.380106274
-0.21793074	0.269755765	0.130276146	0.725532588	0.801121937	0.581881781
-0.608006691	-0.307824317	0.449339645	0.787328535	-0.214408438	0.369677682
-0.371398067	-0.152510406	0.018620379	0.214299634	0.068576942	-0.301584978
-0.305600143	0.47327859	0.198214248	0.717612635	-0.388108326	-0.147349746
0.711261073	-0.340838742	0.266204881	0.383532148	-0.228274679	-0.373471101
0.465357773	0.086251877	0.051352474	-0.004146402	0.658457587	0.205307951
-0.167960844	-0.170594396	0.255995159	1.094786255	0.612777177	0.279985859
0.043819396	-0.24167624	0.211357734	0.262145544	0.456272943	0.280142149
0.834340281	-0.138260133	0.156454697	1.143111017	0.153099656	0.054173908
0.357593244	-0.404098622	0.41655303	-0.030704504	-0.166924744	-0.407521464
-0.249182458	0.453583028	0.330124816	1.126784289	0.555325044	-0.061271189
-0.010147303	0.10928872	0.177550358	-0.396394492	0.208923173	-0.461472239
-0.097903679	0.377986609	0.131978703	0.610868045	0.305364818	0.270936499
0.197553061	0.03662703	0.402366613	-0.399682123	0.214426796	-0.002805696
0.838692433	-0.125491878	0.508038882	0.522019743	0.511209295	-0.330623697
0.274948567	0.149875367	0.135178881	0.351861497	0.701861525	0.422306649
0.544403685	-0.435485108	0.309597678	0.687181958	0.574686654	0.59900401
-0.189945387	-0.127612028	0.088439486	0.736289313	-0.491286983	0.571835674
0.458818917	-0.152049953	0.256270187	1.288654016	0.12747663	0.08666474
0.607496381	-0.216918626	0.370525063	1.481273451	0.371888528	0.231873667
-0.247200211	-0.270434393	0.512599755	0.977526455	0.561570007	0.450344532
0.59271465	-0.411627223	0.430122345	-0.388655578	-0.297402239	0.089336664
-0.269091519	0.00990584	0.247183264	1.182448781	0.261077118	0.480938344
0.628559821	-0.252085975	0.373141418	1.47178708	-0.017671902	0.020920974
-0.231858584	-0.07673464	0.032198542	1.341668108	0.384630522	0.614568851
0.821891296	0.288837176	0.328691501	1.026645116	0.306490224	-0.456645462
-0.174478244	0.087197676	0.049714921	-0.346229929	0.447793279	-0.319250052
-0.274748942	0.075150785	0.026099758	0.009863882	-0.14235692	0.319675906
-0.38819017	-0.185006151	0.398508695	-0.426842704	-0.174692598	0.110858296
-0.299634281	0.153542582	0.356789029	0.199792508	-0.124054864	0.192928638
-0.308891205	0.478804906	0.145003589	-0.25015134	-0.236681633	-0.153296694
-0.614068269	0.016979836	0.370382118	-0.16264476	0.041694566	0.223478281
-0.044528308	-0.419406627	0.475803434	0.55053429	0.242436296	0.133529328
0.108148893	-0.280514811	0.235297103	0.389966063	0.122314964	0.507137033
-0.49916998	0.308555015	0.335601875	1.381680108	-0.422452395	0.134168048
-0.433082246	0.21562073	0.00244375	0.917219275	-0.173466595	0.228752757
0.01912423	-0.07783433	0.086587591	0.222453973	0.416816458	0.314318002
0.072246634	0.032579193	0.35542102	0.195063499	0.05193274	0.181109668
0.68917949	0.397125913	0.043231979	1.52499741	-0.423203922	0.183089974
-0.578129406	0.01396341	0.118193939	-0.196243173	-0.053815635	-0.263815364
-0.436914964	-0.389898007	-0.006042104	1.328863013	-0.452069286	0.536675861
0.515442065	0.063164188	0.030097542	-0.347134546	0.825602266	-0.354343326
0.374283877	-0.005031239	0.035872504	1.138210062	0.441091562	0.166274365
0.735097893	0.193965361	0.42001066	-0.176411036	0.700071682	-0.296132139
0.228354048	-0.271391664	0.355066904	1.183318724	-0.014594316	0.356499422
0.275934434	-0.101254775	0.283396512	0.343482161	0.003842509	-0.197260304
0.075836148	0.460470303	0.228002204	0.066158585	0.094171019	0.578584356
-0.010420699	0.131689196	0.167964667	-0.31421485	0.795081862	-0.382094883
-0.105333683	0.048598214	0.18902314	1.088574173	0.607515486	-0.36939417
0.290361022	0.171159885	0.085838156	1.098683225	0.442741241	-0.143444962
0.544783394	0.216292109	0.046714101	0.837468321	-0.095811937	0.448062573
0.762182624	0.002606841	0.216672548	-0.099698407	0.507920846	-0.306086529
-0.467774612	-0.099001677	0.474259762	0.766629961	-0.031304283	-0.02474572
-0.496632274	0.426139712	0.099659214	1.307352882	-0.058157403	0.510221404
0.312826078	0.185762093	0.013363896	0.647858802	-0.253146819	0.434504434
-0.610993606	0.331310642	0.286003898	1.025092813	0.183213753	-0.289724012
0.461280261	-0.397775857	0.528882073	0.403221807	-0.399598855	0.577469912
0.688379339	-0.223084756	0.367802246	0.208721481	0.125111069	0.123205494
-0.084111288	-0.319366113	0.527848622	0.376486446	0.496688135	-0.290199134
0.133913017	-0.012545631	0.436427018	0.169025529	0.353022212	-0.243191965
0.193398707	0.231742835	0.316931206	-0.09617946	0.381221641	0.141902629
-0.577011428	0.154343046	0.155748303	0.263273922	-0.416127723	-0.340834615
0.862083129	-0.124045288	0.084147301	0.990723101	-0.218066693	0.480912151
0.665306647	0.406488737	0.242929107	0.508653263	-0.214294665	-0.331666132
0.321277826	-0.004507743	0.47381281	0.149356264	0.345800268	-0.318625436
0.502855318	-0.158515581	0.033486441	0.087487567	0.318561533	0.216769233
0.298556816	0.013073041	0.054393798	0.853299884	0.77346907	0.137498347
0.148853005	0.200615595	0.127677311	1.408727955	0.166682913	-0.196787678
0.566458421	-0.32849922	0.527705325	0.513440422	0.339011783	0.540360914
0.452226598	0.270561353	-0.013683128	1.443729833	0.522605112	-0.047782391
0.289370513	-0.322927045	0.467732884	1.471881373	0.33431837	0.102648718
0.358939213	-0.353017858	0.513471815	1.166843878	0.022229927	0.193865909
-0.587460791	-0.37643875	0.023325945	-0.337356445	0.739874469	-0.260051751
0.628642369	0.034222614	0.290187505	0.037466957	0.569119826	0.129659756
-0.294757239	-0.220992045	0.390665827	1.02691799	-0.328963614	0.17256944
0.749848452	-0.25090607	0.524639192	1.417143718	0.572130085	0.176661928
-0.070605471	0.272595828	0.201772451	0.932471891	-0.275980848	0.591358
-0.010270815	0.031572944	-0.013983872	1.206095654	-0.335591816	0.072440953
0.377592265	0.250975434	0.244537145	0.176023658	-0.174293192	-0.273054798
0.172908625	0.421809032	0.495033545	1.060079651	-0.108610268	-0.24106765
0.077200088	0.119364485	0.024890814	0.929543518	-0.494485636	0.246695729
-0.207903065	0.157825571	0.178058466	0.041659526	-0.019514633	0.606532092
0.321057524	-0.213670756	0.32822561	0.047708976	-0.05423702	0.503251804
-0.342746241	-0.167417899	0.080764729	0.149724518	0.827256346	0.438822508
0.391770312	0.263045688	0.132096109	1.157959556	0.289304311	0.191856396
0.631137481	0.461849413	0.165049672	-0.249656097	0.162493757	0.491329295
-0.465411395	0.441955676	0.137484994	0.133163619	0.159441344	0.294627367
0.368822386	0.069417073	0.510102651	1.496670177	-0.436971312	0.099142504
0.187644975	0.424925346	0.401227343	0.128505249	0.366868829	-0.438367666
-0.046607304	0.012591111	0.164032932	1.415771301	0.797089258	0.530831813
0.573885406	-0.140684574	0.451864069	1.032025851	-0.212145377	0.243094365
-0.104417342	-0.264618313	0.467887618	-0.023189303	0.572865952	0.40588243
0.257602559	0.47105254	0.385166902	-0.263961808	-0.299480569	0.289265529
-0.100218294	0.368143803	0.114645903	1.553792302	0.724907355	0.53008054
-0.543358098	-0.147822192	0.468562528	1.471827754	0.199286817	-0.292023705
-0.507016881	-0.388289472	0.314176304	0.70629386	0.780863972	0.113944775
-0.288058962	0.416120819	0.44598509	1.567292454	0.141646912	-0.012478477
0.114368443	-0.329701084	0.104945872	-0.119660718	0.071359909	-0.060096573
-0.178431219	0.405676714	0.140754395	-0.244666791	0.461802373	0.429467961
0.538968651	0.195507686	0.279179721	-0.261999938	-0.216680643	0.054600638
-0.04050994	0.08060831	0.29483771	1.328509563	0.251909307	-0.293087857
0.264500071	-0.406274761	0.33040282	0.995952429	0.326621024	0.486381763
-0.532164378	-0.409893891	0.413514156	0.530625432	0.478853385	0.448603755
-0.458814147	0.186006466	0.217061906	0.4403839	0.101362554	-0.139519692
-0.252859158	0.297568957	0.463151512	0.997081149	0.678713214	-0.324947789
0.564415146	-0.139907584	0.46666742	-0.145629629	-0.168597758	0.072941945
0.173614232	-0.280983609	0.459823605	0.76116372	0.253168199	-0.404236731
-0.535565668	-0.289871625	0.185879125	-0.083620548	-0.023745994	-0.396046118
0.691510748	0.002833119	0.213941071	-0.069886391	0.166280028	0.210998422
0.561444996	-0.048232532	0.164494568	0.289600326	-0.031509474	-0.081757558
-0.50558332	-0.242545081	0.279584511	-0.382796053	-0.359921586	0.575081547
0.869364186	-0.356319092	0.503495407	0.442260144	0.015270494	-0.178196532
0.648793718	-0.217631244	0.43697866	1.044538551	-0.087761488	0.511754315
0.192313389	0.395644465	0.388360365	-0.337256935	0.768067504	-0.424871299
-0.007814291	-0.091425272	0.453233081	0.703976501	0.087525572	0.077718552
0.743384712	-0.200732116	0.013051814	1.424222393	0.500172184	-0.390019905
-0.051623823	-0.251674043	0.364832716	1.148416236	0.814110792	0.129728779
-0.231640647	-0.011893957	0.286009504	0.92005527	0.525957332	0.592916437
0.349955857	-0.031438897	0.110771058	0.4474891	0.578904141	0.114353236
0.870265327	0.012247005	0.474598729	0.638047758	0.705178325	-0.106248038
-0.412806752	-0.274190554	0.198060807	0.230277029	-0.319642816	0.382680895
-0.507672561	-0.036212992	0.014014479	-0.274086426	0.490108053	-0.247387816
0.840836276	0.030772476	0.354285576	1.0400548	0.299481034	0.545012513
-0.45422056	0.321887914	0.163477506	-0.360831367	0.19817663	-0.435668778
0.072973424	0.017633552	0.241838355	0.819716166	-0.319529065	0.360845149
0.870539763	-0.065821917	0.017426382	1.368380735	0.159266174	0.232404684
0.825993112	0.194301839	0.216861856	-0.313406732	-0.126844752	0.402279375
-0.265940599	0.130879541	0.27602344	-0.132670684	0.598922376	-0.188853251
0.01173184	0.201879427	0.115760568	-0.126081937	-0.079985169	0.517597127
-0.545849811	0.324404884	0.46495744	1.138601398	-0.010293374	-0.314709168
0.694617356	-0.391877554	0.45192669	0.755772696	0.306641508	0.596136686
0.119086173	-0.037013281	0.457282523	0.50803732	0.770774847	0.296922328
0.34712887	-0.017973178	0.423852127	1.419265126	0.016350817	0.262031767
-0.220760984	-0.133424803	0.447741745	0.566973484	0.30134738	0.305952417
-0.453077	0.251217221	0.357340246	-0.172086081	0.377333091	0.082106634
0.845828283	0.058443161	0.13897096	-0.249131204	0.716034801	-0.431926149
0.852752531	0.200902849	0.034870166	-0.008617995	0.704727135	0.541963337
-0.033541295	-0.338470979	0.2807845	0.282298395	0.246244624	0.367634633
-0.611592753	0.478082487	-0.009823063	0.399082297	0.616041006	0.007025223
-0.179059956	0.071428791	0.230434569	1.399730331	0.286776758	-0.257713748
0.851416124	0.227933152	0.115758258	0.541389857	0.770252432	-0.129806775
0.223111004	0.487724074	0.263171908	1.459948304	-0.493147383	0.604728072
0.578697862	0.107555972	0.09288576	1.474761302	-0.005685817	-0.149514543
-0.376309317	-0.396140763	0.359103963	1.117227071	-0.300879702	0.401075052
-0.520889143	-0.134031539	0.284398833	-0.146342767	0.811072522	-0.107477861
0.595215987	-0.167951431	0.447607403	0.423130937	0.040825543	-0.468647754
0.013249731	-0.036116036	0.05178377	1.49473675	-0.439705565	0.241692453
-0.35345777	0.410441952	0.049236853	-0.301499159	0.021335915	0.41634537
0.051477303	-0.047547503	0.272771315	0.8600419	0.602553817	-0.271487047
-0.501767831	0.351407116	0.098174114	1.438513099	0.735351124	-0.229800035
0.801982095	-0.228135144	0.043481719	1.524719549	-0.323171608	0.556193894
0.078479962	-0.227881633	0.510560552	-0.42770915	-0.196835482	0.188373601
0.651741989	-0.26992633	0.348401577	-0.083159671	-0.150151626	-0.182458685
-0.542008399	-0.072893198	0.111559819	0.771471753	0.423758922	-0.082164972
-0.525733005	0.002475894	0.231696841	0.823769794	-0.032867974	0.290885218
0.769874947	-0.420600635	0.127732561	0.330585459	0.462290775	0.17963985
0.116166147	-0.19359848	0.326599317	0.336582872	-0.227209118	-0.167739382
-0.047682853	-0.046435636	0.069989299	0.814345282	0.748416025	0.143845455
-0.101000868	-0.435389776	0.101547219	1.384236629	-0.293286759	0.383654793
0.260320829	0.142354272	0.003956206	1.500909979	0.247057869	0.584630457
0.719727867	0.234871653	0.218847929	-0.338660694	-0.180568633	-0.443557415
-0.220888996	-0.423217808	0.048140342	1.368295031	-0.361903743	-0.183153131
0.103734883	-0.313039387	0.443385179	1.258369888	0.493189674	-0.094251764
-0.531218484	0.456096615	0.221562849	-0.322526978	-0.030326856	0.198852978
0.400244447	-0.425966451	0.412356223	0.406922708	-0.06154332	-0.409170337
-0.59058831	-0.437524352	0.4813625	0.75006818	-0.304938785	-0.412373737
-0.535767849	0.320519284	0.060197207	-0.093564721	-0.421701128	0.147303484
-0.322562239	0.352899277	0.308793576	0.648905633	0.012334566	0.218240908
-0.446555029	-0.159461279	0.211203728	0.107498601	0.002316859	-0.414094373
-0.228877426	-0.142761696	0.224969647	-0.408657395	-0.072097341	-0.289217442
0.741837528	-0.113343054	0.431879168	0.343430422	0.782895373	0.150002602
0.460298749	0.061223777	0.016781932	0.159243079	0.065379689	0.573984479
0.068508694	-0.349350912	0.18901987	-0.258851104	0.647145546	-0.312151588
0.585363353	-0.18276556	-0.00801744	0.463631539	0.612964378	-0.132840922
0.510269466	0.28457976	0.491924275	0.592894236	0.800706536	0.247531306
-0.094292924	0.190778084	0.238217513	0.699885285	0.234818333	-0.389571407
0.372978688	-0.248044535	0.344241671	1.042949319	0.777196041	0.410252099
-0.007308772	0.272834539	0.496171097	1.315741569	-0.38950168	-0.234609095
0.714293991	-0.420337746	0.408143946	0.763995574	0.558292991	-0.350628589
0.182831119	-0.208228812	0.336917921	0.469932216	0.366226376	-0.444963321
0.255168109	-0.005073507	0.468633267	1.07217438	0.27572047	0.287170024
-0.237907202	0.072329936	0.373485351	-0.362940269	0.124549356	0.441046053
-0.600153196	-0.306434762	0.268401513	1.086325468	0.418792759	-0.234395465
-0.041079677	-0.021836943	0.21043986	-0.13111834	0.367655362	0.487936938
0.608832158	0.411276259	0.060398775	0.744031752	-0.014030477	0.604135658
-0.050522147	-0.024842325	0.362159331	0.303324985	0.11985239	0.100715074
0.307733332	0.286593064	0.049321497	0.49869071	-0.476931144	0.57128802
-0.385520324	0.233410146	0.349794577	0.228636652	0.776484122	-0.456147866
0.081717327	0.334022463	0.111560627	1.063504394	-0.376487511	0.350720642
0.014013332	0.207755798	0.480823452	-0.366786686	0.470900539	-0.363795729
0.307981934	-0.42036308	0.502583936	0.167583127	0.626580305	-0.232917268
-0.549334634	0.428976971	0.368756448	0.904383753	0.240968063	0.173313993
-0.388570291	0.098353738	0.139046954	1.070679127	0.266259738	-0.013367755
-0.134833071	0.181535968	0.516041598	-0.369195119	-0.088379801	-0.230948588
-0.428549945	0.337507134	0.361034103	1.185039849	-0.477837043	0.454696316
0.654648543	-0.13745304	0.083040453	0.432977078	-0.059515609	0.290563456
0.660595699	-0.006532244	0.511879127	0.147700966	-0.278547366	-0.100329025
-0.264990649	-0.145194403	0.167819937	0.887384422	0.540177042	0.531627539
-0.206040531	0.101374136	0.164080321	-0.299616933	0.01189523	-0.132874609
0.620912727	-0.229337031	0.117242843	1.458054331	0.377284845	0.322299301
-0.159950036	0.258871653	0.121729948	1.439560191	0.432039661	0.363463154
0.462220988	0.484317161	0.031575784	-0.000371865	0.671514762	-0.074974889
-0.145969486	-0.045383483	0.027089665	1.021199087	0.061910634	-0.392122564
0.758126545	-0.171766618	0.354950331	1.555591832	0.365895393	0.62059586
0.815543824	0.12961892	0.513410312	0.974611417	-0.210070625	0.505733518
0.433920388	-0.379347708	0.391317202	-0.00641007	0.227006466	0.468169431
-0.196601009	0.428532268	0.018800904	0.478416356	0.812599861	-0.257129916
0.657634032	0.357763896	0.056938711	0.234025184	0.669895178	0.086198354
0.417649725	0.034392106	0.157260807	-0.03399394	0.497055373	-0.262194436
0.853804876	-0.138620626	0.168605031	0.401309342	0.029660697	0.49906434
0.843030168	0.084583633	0.056383691	-0.228918193	0.160570577	-0.379987999
0.522818685	-0.275299831	0.462957822	-0.297059414	0.352588913	0.571780947
0.611079812	0.399368424	0.090402333	-0.048321958	-0.169656027	-0.430967927
-0.493668594	-0.409393191	0.432272904	-0.024592687	0.007626891	0.593627166
0.821065648	-0.124724883	0.412488336	1.518710886	-0.411405756	-0.26833005
0.756920621	-0.168119235	-0.009594351	1.223250847	0.10143476	-0.252974025
-0.582293899	0.415305086	0.075757701	0.37100246	0.576601167	0.367292547
0.867814882	-0.10023076	0.353810271	1.063191656	0.407190649	-0.079955858
0.303157201	0.204835086	0.255529868	-0.199691947	-0.222440538	0.600188669
0.452606393	0.470724786	0.259429392	0.906679781	-0.029627137	-0.131810963
-0.58836019	0.044853392	0.175554411	0.147222768	0.595010535	-0.375841013
-0.268733079	-0.126647998	0.359622719	0.107309186	-0.028307884	-0.349534405
0.205917897	0.00450571	0.263486896	0.787833617	0.761544466	0.296189829
-0.561351102	-0.210231313	-0.002436631	-0.351041037	0.101598517	0.573460719
0.561343686	-0.14232558	0.124051542	1.335022633	0.368426526	-0.238351415
-0.186073265	0.341928642	0.288703769	-0.038553234	0.199152229	0.077457977
0.10035021	0.140068234	0.017295662	0.068576483	0.230703736	0.56228001
-0.459077052	0.001202025	0.18548612	0.577900668	-0.01429387	-0.160625341
-0.027710136	0.125514964	0.288004717	-0.123694105	0.017902538	0.57135437
0.468130717	-0.000782974	0.353368052	1.459207782	0.69133088	-0.384462975
0.472804127	0.378945103	0.487800926	-0.331223699	-0.428516782	0.529416011
0.177389138	0.464032612	0.278741852	-0.363691493	-0.106512371	0.018504538
0.855335888	-0.42852159	0.310955623	0.810812959	-0.226114511	-0.321285874
0.569678169	-0.199476947	-0.002215306	0.264313015	0.025180645	0.160122964
-0.308728867	0.17910082	0.221778802	0.714570111	0.623860686	0.310062875
0.4204424	-0.060355944	0.130831124	1.141673808	0.150709347	0.002375687
-0.409971229	0.275602827	0.413884066	1.545633839	0.443698476	0.513585953
-0.382097622	0.104290901	0.209768111	0.290019615	0.671514553	-0.457601661
-0.145734906	0.17572254	0.428791717	1.348113276	-0.236582211	0.404981018
-0.477106266	0.422190249	0.308143474	0.436933242	-0.365111827	-0.076547173
-0.076038134	0.214293005	0.08310466	1.299648198	0.378658024	0.160514362
0.518141387	-0.034315896	0.511926505	0.30916489	-0.0397838	0.488813278
0.822735377	-0.274061744	0.393198079	0.874755691	0.762503843	-0.311650986
0.108542888	-0.114751902	0.431079883	0.748181669	-0.347062399	-0.458852975
-0.578178016	0.22264908	0.206132772	1.380842761	0.565205379	-0.442854862
0.422322998	0.146280197	0.407126528	1.288883046	0.254886209	0.115161861
0.485166124	-0.09589677	0.083532465	0.676144096	0.232495087	0.528258218
-0.427380015	-0.216557307	0.485371865	0.968064145	0.093194225	0.489345222
0.69301933	0.427564355	0.408781637	-0.268869039	-0.093621986	0.287300528
0.751497135	0.208567921	0.291115736	0.108850785	-0.416600689	0.132512777
-0.06948717	0.237864064	0.426966166	1.171234838	0.128558027	0.465467758
-0.203413891	0.152264462	0.4666209	0.06877337	0.563022902	0.22506345
0.110538252	0.442672989	-0.013023017	-0.038550472	-0.426940253	0.425872393
-0.327098033	-0.133254803	0.122221044	-0.305998065	-0.349172165	-0.265838696
0.371231258	-0.174457724	0.30327293	1.25091797	-0.062031192	0.130180372
0.815173311	-0.226373419	0.325191447	0.696943045	-0.243720666	-0.232059028
-0.436720791	-0.283154523	0.039704461	-0.047323859	0.025066516	0.461863326
0.206162149	-0.063705799	0.183375697	1.184272642	0.364388543	0.475399604
0.673553797	0.288013421	0.42496013	1.109504117	0.512649805	0.112977003
0.364020183	0.202235935	0.048731687	1.056035704	0.619532403	-0.426950212
0.085284173	-0.050022513	0.248442989	-0.395306827	-0.281407566	0.470522733
-0.593339969	-0.154303844	0.516313854	0.280552508	0.6235314	0.490039497
-0.451170015	0.075865912	0.290210869	0.771827093	0.269085251	0.457061685
-0.002887441	-0.214604645	0.009338916	0.107663829	0.337430576	0.041849363
0.19788778	0.037565839	0.052250067	-0.135515146	0.212174555	0.304005859
-0.398990018	0.153339316	0.134411092	0.916958354	0.808100476	-0.146075335
-0.296794393	-0.243159959	0.387172327	1.100430068	0.435810103	0.613132388
0.710632414	-0.420980905	0.325108048	-0.382583085	0.03947175	0.469872291
0.715800882	0.316178698	-0.010639986	1.408879169	-0.100709159	-0.372434702
0.525735972	0.390732243	0.312368542	-0.080537296	0.820426295	0.412343084
0.221135982	-0.228706575	0.174455088	0.244878557	-0.231982855	-0.105493624
0.233198798	-0.432477137	0.343749764	1.0437591	0.384446427	0.499373576
-0.399886025	0.230079223	0.274097538	-0.302894974	-0.231721603	0.369981365
0.551825731	-0.129543301	0.387388424	1.484936609	0.038106775	0.582444322
0.802080338	0.416077369	0.502522411	0.323763316	-0.41294475	0.40897398
-0.249171852	-0.206033819	0.333939908	1.127548909	-0.429652535	-0.422650186
-0.459317985	0.115765186	0.10972635	0.271273036	0.06147976	-0.425904974
0.314584518	-0.014691509	0.464861669	-0.286467173	-0.325823113	0.396223846
-0.05259327	-0.167438046	0.085998376	1.341531067	-0.141810341	-0.091602135
-0.04137716	0.344047768	0.383734778	0.179833595	0.516377273	0.168786018
-0.05871399	-0.37331415	0.03496838	1.274702744	-0.050126108	0.566114527
0.742591769	0.381094153	0.23069645	-0.401942594	-0.194132977	-0.397960739
0.851976771	-0.400881148	0.425093147	1.026197468	-0.470612866	-0.094225358
0.712490884	0.390208483	0.297662736	-0.262577494	-0.029405116	0.157772968
0.573525804	-0.036601782	0.197070387	0.344498109	0.513325679	-0.13066169
0.514274609	-0.276342602	0.497354224	0.512162407	-0.453343263	0.220399738
-0.337625116	0.066547549	0.016598289	1.08581273	0.103783232	-0.390771749
-0.154493596	0.244239888	0.230858321	0.024898165	-0.258929112	0.371073777
-0.518627801	0.28885554	0.273529716	0.819632748	-0.501595121	0.198972739
0.014975812	-0.278430978	0.173632411	1.093005501	-0.467982475	0.206379466
0.8632841	0.085924753	0.449355945	1.042853277	0.126887647	-0.102019596
0.512355179	-0.10935572	-0.011544868	1.106899474	0.454646448	-0.159106505
0.419593832	0.083430387	0.214764886	0.338974456	0.386920171	-0.190391774
0.037030056	-0.030144055	0.491342467	1.522163551	-0.220936641	-0.340730519
-0.198040415	0.007233417	0.051105123	1.06652744	0.414559572	0.542262701
0.801720436	-0.100709272	0.12485754	1.151874926	0.271212419	0.392600546
0.589122272	0.437457375	0.045949135	0.825197423	0.665069406	0.243833532
0.72686323	-0.280409012	0.394018855	1.374901259	-0.318276957	-0.327579877
